Time (s),Servo Angle (degrees),Lever Angle (degrees),Disturbance Angle,Reward Delivered (0/1)
1188.1735670566559,61.5,3.3,0.0,0
1188.1760659217834,61.5,3.3,0.0,0
1188.1785652637482,61.5,3.3,0.0,0
1188.1810638904572,62.1,3.3,0.0,0
1188.1835560798645,62.1,3.5,0.0,0
1188.1860575675964,62.1,3.5,0.0,0
1188.1885685920715,62.1,3.5,0.0,0
1188.1910691261292,61.4,3.5,0.0,0
1188.1935679912567,61.4,3.3,0.0,0
1188.1960661411285,61.4,3.3,0.0,0
1188.1985635757446,61.4,3.3,0.0,0
1188.2010610103607,61.2,3.3,0.0,0
1188.2035582065582,61.2,3.3,0.0,0
1188.2060568332672,61.2,3.3,0.0,0
1188.2085461616516,61.2,3.3,0.0,0
1188.2110497951508,61.7,3.3,0.0,0
1188.2135496139526,61.7,3.5,0.0,0
1188.2160472869873,61.7,3.5,0.0,0
1188.2185440063477,61.7,3.5,0.0,0
1188.221040725708,62.1,3.5,0.0,0
1188.2235352993011,62.1,3.4,0.0,0
1188.2260298728943,62.1,3.4,0.0,0
1188.2285284996033,62.1,3.4,0.0,0
1188.2310214042664,62.4,3.4,0.0,0
1188.2335147857666,62.4,3.6,0.0,0
1188.236014842987,62.4,3.6,0.0,0
1188.2385227680206,62.4,3.6,0.0,0
1188.2410206794739,61.3,3.6,0.0,0
1188.2435102462769,61.3,3.4,0.0,0
1188.2460069656372,61.3,3.4,0.0,0
1188.2485060691833,61.3,3.4,0.0,0
1188.2510042190552,62.3,3.4,0.0,0
1188.253499031067,62.3,3.5,0.0,0
1188.2559905052185,62.3,3.5,0.0,0
1188.2584912776947,62.3,3.5,0.0,0
1188.2609915733337,61.9,3.5,0.0,0
1188.2634811401367,61.9,3.5,0.0,0
1188.2659788131714,61.9,3.5,0.0,0
1188.2684795856476,61.9,3.5,0.0,0
1188.2709848880768,61.7,3.5,0.0,0
1188.273488998413,61.7,3.4,0.0,0
1188.2759857177734,61.7,3.4,0.0,0
1188.278478384018,61.7,3.4,0.0,0
1188.2809700965881,61.7,3.4,0.0,0
1188.28347158432,61.8,3.4,0.0,0
1188.285973072052,61.8,3.4,0.0,0
1188.2884838581085,61.8,3.4,0.0,0
1188.2909853458405,61.9,3.4,0.0,0
1188.2934861183167,61.9,3.4,0.0,0
1188.2959864139557,61.9,3.4,0.0,0
1188.2984855175018,61.9,3.4,0.0,0
1188.300986289978,61.9,3.4,0.0,0
1188.3034796714783,61.9,3.5,0.0,0
1188.3059813976288,61.9,3.5,0.0,0
1188.3084836006165,61.9,3.5,0.0,0
1188.3109858036041,61.6,3.5,0.0,0
1188.3134849071503,61.6,3.4,0.0,0
1188.3159844875336,61.6,3.4,0.0,0
1188.3184819221497,61.6,3.4,0.0,0
1188.3209807872772,62.1,3.4,0.0,0
1188.3234827518463,62.1,3.5,0.0,0
1188.325980424881,62.1,3.5,0.0,0
1188.3284718990326,62.1,3.5,0.0,0
1188.330976486206,62.4,3.5,0.0,0
1188.3334774971008,62.4,3.6,0.0,0
1188.335974931717,62.4,3.6,0.0,0
1188.3384845256805,62.4,3.6,0.0,0
